"";"spp";"parc";"dap"
"2520";"Maytenus robusta";"FSN_Plot_095";0,03343949
"2521";"Eugenia lambertiana";"FSN_Plot_095";0,044585987
"2522";"Siparuna guianensis";"FSN_Plot_095";0,046178344
"2523";"Ocotea";"FSN_Plot_020";0,03343949
"2524";"Eugenia florida";"FSN_Plot_020";0,03343949
"2525";"Myrciaria floribunda";"FSN_Plot_089";0,031847134
"2526";"Alseis floribunda";"FSN_Plot_080";0,035031847
"2527";"Marlierea excoriata";"FSN_Plot_014";0,041401274
"2528";"Sorocea hilariana";"FSN_Plot_069";0,199044586
"2529";"Ocotea";"FSN_Plot_099";0,038216561
